0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,class
-0.025794586,-0.081685916,3.06E-20,0.104845546,0.30292997,0.12450084,-0.03605422,-0.001041082,0.028211327,0.09274916,0.021231417,0.008588048,0.11406088,0.056450855,0.034054365,-0.04936792,0.03452314,-0.027419027,-0.019833116,0.038810626,-0.025532424,-0.040139716,0.06269079,2.23E-15,0.010088998,-0.06355568,-0.032726698,0.022892905,0.009089705,0.11180915,-0.114025325,0.08528611,-0.12874292,-0.042070366,0.02716622,-0.11358131,0.05006514,0.010617476,-0.024178727,0.096609116,-4.18E-16,0.025823804,-0.04293393,0.007535666,-0.1358997,-0.13380924,0.087203234,0.07548353,0.13960882,-0.086898446,-0.009784434,-0.118544355,0.13099347,-0.04903949,-0.04769821,0.15744992,-0.042153765,-0.037465192,-0.03946042,0.009076142,-0.055491906,-0.035146903,-0.062028963,0.18261376,-0.008124065,0.023960909,-0.08735978,-0.15315227,0.034497555,-0.074515544,0.13769077,6.91E-12,-0.047255687,0.066968665,-0.09949937,-0.015781822,0.08226284,-0.066764496,0.08884347,0.08921396,1.25E-05,-0.013902077,0.038150597,-0.22207133,0.10532352,-0.049070247,-0.02351138,0.06828539,-0.004131621,0.07443213,-0.100041464,-0.005877763,-3.64E-06,0.04183621,-0.060375016,0.006204239,0.094048716,0.04589304,0.13329004,0.04777271,-0.000172873,0.09307773,0.010090915,-0.034565356,-0.059985798,0.18638529,0.07858391,0.050670017,-0.028564582,-0.12067008,-0.08259692,0.19499809,-0.000250204,-0.015919618,-0.024701433,0.018954536,0.00064293,0.13339756,-0.14195721,-4.19E-06,0
0.001290387,-0.12999055,2.12E-19,0.09078247,0.060432006,0.004428849,-0.110047765,-0.013409414,0.012672627,-0.06460532,0.033103507,0.013826084,0.021056326,0.006733001,-0.0667918,0.008487647,0.028185463,0.013150647,0.046507347,0.045640763,-0.03962842,0.05491876,-0.035600666,2.31E-15,-0.001551147,-0.01605719,-0.058906246,0.01878654,0.004983068,0.07607797,-0.18295625,0.028066458,-0.04123899,0.04783528,-0.006814538,0.08190964,0.08743965,-0.009090805,0.09290869,-0.014011773,-4.09E-16,0.09989082,-0.052240092,0.001276207,-0.10294791,-0.022491938,0.07639224,0.09687988,0.09761004,-0.03034262,0.001416717,-0.12423924,0.053290084,-0.020313967,-0.034441367,0.020999175,-0.027113635,-0.017078724,-0.014145101,0.07719233,-0.077272385,-0.030612962,-0.032887165,0.019604567,-0.112192765,-0.13294464,-0.032015346,-0.055605523,0.03171634,-0.15331195,-0.08680112,3.34E-12,0.047267895,-0.007160291,-0.07165421,0.036960896,-0.11539094,0.112759635,0.024509704,0.007930245,1.62E-05,-0.004070258,0.035141908,-0.07207901,0.044721883,-0.02913428,-0.16026074,-0.038890038,0.001279703,-0.011738212,-0.059057567,-0.19821192,1.81E-07,0.023642128,-0.06697645,0.099919535,0.02610056,0.19252507,-0.02718025,0.052745048,0.039899357,0.07838599,0.061561964,-0.022669833,0.012723229,0.14135236,-0.044522975,0.03754094,0.058054704,-0.067822,-0.000201974,0.09898064,-0.013390192,-0.006084036,0.08084344,0.03485028,0.14548764,0.14816812,-0.108462125,-2.72E-06,0
-0.119390935,0.06335112,4.21E-19,-0.04105432,0.027473222,-0.002077755,-0.07701475,0.003257229,0.025894988,0.04754518,-0.048940405,0.01474484,-0.09944101,-0.054704197,-0.11813955,0.023668628,-0.05694228,-0.06729159,-0.048524283,0.014260504,-0.015012389,-0.23617397,0.06917044,-1.25E-15,-0.0020849,0.048638824,-0.077592954,-0.027812418,-0.002168666,0.044722147,0.07308784,0.051358707,-0.048368856,-0.046027027,-0.004452948,0.087436214,-0.11252887,-0.030911706,0.10417112,-0.004467973,-2.56E-16,-0.080300115,-0.06804142,-0.020432362,-0.07140749,-2.07E-05,-0.06986186,-0.058149505,0.023368957,-0.060821604,-0.004112018,0.1172452,0.014281685,0.006727208,-0.07575391,0.001159843,-0.13038348,-0.066758,0.05657589,-0.06772598,-0.11037073,0.049599644,0.027051855,-0.019677969,-0.11082576,-0.038385823,0.04831585,0.004300786,0.10122916,-0.023207225,0.050852716,-1.10E-12,-0.15297441,-0.045541026,-0.004199947,-0.04731726,-0.117329724,0.009282386,-0.004106457,-0.12972836,3.00E-06,0.008305711,-0.047591653,-0.06907536,0.102052145,-0.007024926,-0.03640763,-0.035424747,0.006514321,-0.032302637,-0.14275217,0.051063903,1.97E-06,0.030326914,0.026741771,0.000786111,0.069600016,-0.015192176,-0.09466958,0.07857633,-0.012738581,0.047684703,-0.02702237,-0.034703143,-0.13292982,0.042366378,-0.032910053,0.15455021,0.002340909,-0.13032301,0.033724587,-0.016162857,0.053143557,0.02167954,0.07206276,-0.041645084,-0.08893829,0.15618896,0.039495245,-5.69E-06,0
0.040134456,-0.1982463,1.98E-19,0.10854737,0.012531057,0.028438687,-0.007054993,-0.004315485,0.046929814,-0.10448296,0.06423184,0.085210904,-0.09261935,0.19593213,-0.081314325,-0.11564215,0.004365066,0.009483589,-0.05817058,0.025036346,-0.18211088,-0.04914294,0.044790674,-9.31E-17,0.07925607,-0.09303899,0.13003206,-0.002760168,0.004699284,-0.062466092,-0.038627982,0.042961676,-0.05102594,0.20214002,-0.077349976,0.04637203,0.08722411,-0.02504557,0.0807117,-0.00035002,-2.41E-16,0.23787965,0.02300245,-0.005244542,-0.09464989,-0.097995535,-0.01561281,0.034512583,-0.043407027,-0.074181624,0.022404071,-0.12866282,0.07537198,-0.015851365,0.00520838,-0.020369135,-0.08154195,-0.03770214,0.047435507,0.24624784,-0.076386385,0.018210858,-0.056698475,-0.045304302,-0.14505158,-0.19013545,-0.02146322,-0.0448819,-0.005557017,-0.20315869,-0.10649236,-9.46E-13,0.008991278,-0.10100248,0.032005366,-0.005541926,-0.3063713,0.08409772,0.060046013,0.11355751,1.29E-05,-0.017898142,-0.05200447,-0.012013155,0.086751066,-0.039190628,-0.09159977,-0.055241857,-0.008822226,-0.12687826,-0.1551508,-0.15038465,-1.11E-06,-0.022788344,-0.030706337,0.029397244,0.086807154,0.11541772,-0.041348238,0.02824845,0.006523319,0.14008991,0.049030103,-0.023777591,0.025393255,0.08172393,-0.0994529,0.114668414,0.052950792,0.004927397,0.024647925,0.112020336,0.010429672,-0.001170962,0.015799502,-0.017483171,-0.036330875,0.13251038,0.074648425,1.64E-06,0
-0.028824424,-0.0407586,4.46E-19,-0.019368172,-0.012021083,-0.07945075,-0.0758374,-0.08715282,-0.06630479,-0.036900096,-0.12965283,-0.032095756,0.016157508,0.049337376,-0.13658981,-0.11901518,0.03764486,-0.07393872,-0.03868041,-0.097671285,0.032813895,-0.2097811,-0.01626442,7.01E-16,-0.051379155,0.13293989,-0.00159165,-0.012555759,-0.005758268,-0.026717417,0.033013873,0.068115614,0.015449963,0.06698989,0.003819945,0.060270626,-0.006303608,-0.018929666,0.08231065,0.020710269,-4.14E-16,-0.08491913,-0.07526835,-0.010614225,-0.229997,-0.032507516,0.031186776,0.004508595,-0.0289704,0.027469913,-0.006867682,0.01499094,0.03293745,0.001472598,-0.18972318,0.048740823,-0.068918705,-0.023378212,-0.015172483,0.06602889,-0.071117245,-0.00181507,0.02310997,-0.05391768,-0.009267341,-0.10033349,0.013673971,-0.013510406,0.062129673,-0.11382609,0.005096013,1.94E-12,-0.01044058,0.021534296,-0.06329801,0.05197954,-0.14229292,0.06757145,-0.019291531,-0.038838226,9.88E-06,0.004275139,0.04173595,0.019035012,0.13957821,0.011395413,-0.057501085,-0.04509597,0.004467846,-0.05548931,-0.0978678,-0.003321301,1.50E-06,0.09601478,0.015239134,0.033507537,-0.03955106,-0.095561065,-0.06228259,0.08887785,0.009758172,0.14639516,0.07312237,-0.02936835,0.020805515,0.14596277,0.03755271,0.001026365,0.032802857,-0.20503448,0.06774466,0.032018993,0.033486366,0.02341916,0.016261382,0.07827423,-0.087435715,0.26400402,-0.08354934,-7.91E-06,0
-0.031438153,0.093959436,3.75E-19,0.009182787,0.07967785,-0.06689027,-0.10231161,0.016023016,0.012716908,0.06718664,0.052047253,-0.07126339,-0.050451875,0.097932935,-0.109643854,-0.000855162,-0.02197522,-0.084377654,-0.03241775,0.038752753,0.006182394,-0.15935713,-0.058490634,-2.56E-16,-0.1168075,0.07354579,-0.10744503,-0.01297712,-0.012657644,0.06775481,0.006254248,-0.03623799,0.042846736,0.005803461,-0.051002372,0.04729139,-0.047892198,0.027576538,-0.019322975,-0.07106247,-2.09E-16,-0.03658374,-0.14508377,-0.015121632,0.025774539,-0.037530348,0.014275582,0.007368135,-0.049953416,0.07765474,0.005461936,0.0769414,0.01397729,-0.000748319,-0.098176874,0.003335865,-0.080774866,-0.032280553,-0.000474207,0.048372425,-0.02696622,-0.006787154,-0.003962061,-0.01900803,-0.14009482,-0.066738755,-0.039165426,0.038593486,0.048560407,-3.44E-05,0.024802577,1.76E-12,-0.07868806,-0.10839292,0.017081711,0.033057477,0.03518979,0.10562659,-0.016894747,-0.027636604,4.85E-06,0.007923997,-0.015646903,0.07394047,0.08215319,0.107385606,-0.019690258,-0.076018214,-0.000246482,-0.08285911,-0.13818961,-0.074259095,1.87E-06,0.05670554,0.04844973,-0.05466241,0.020796796,-0.01704911,-0.038155116,0.0732279,0.0376354,0.11039014,0.08301021,-0.023315115,-0.14798437,0.0485438,-0.091926746,0.12970152,0.035138734,-0.13796909,-0.046587307,-0.025081726,0.023105167,-0.005857022,-0.021567862,-0.01135597,-0.041150514,0.1024796,-0.11274625,-5.86E-06,0
-0.029374424,-0.09121006,3.16E-19,0.043559622,-0.022620713,-0.087058984,-0.08715162,-0.023143526,-0.011629432,-0.004954842,-0.002263258,-0.029464006,-0.060170766,0.004177916,-0.05327364,-0.043063845,0.04337889,-0.02664906,0.06263876,-0.000670579,0.001800489,-0.32369107,-0.08834374,1.15E-15,-0.108911954,0.029548684,-0.13693598,0.004023086,-0.020837529,-0.003121775,-0.07473852,-0.005281741,-0.024107814,0.019721393,0.0833687,0.09240662,0.032326914,-0.030628532,0.055335697,0.03283616,-4.28E-16,0.033012085,-0.026982734,-0.010206725,-0.114633694,-0.037026774,0.031322226,0.04059661,0.033165094,-0.047930717,-0.010766121,-0.043619014,0.029440027,-0.017615844,-0.12193046,0.06595742,-0.05169092,-0.041871984,0.010606298,0.056425177,-0.03723181,-0.017481772,0.004225354,0.020337045,-0.02493489,-0.15761855,0.014355437,-0.050696302,0.10204933,-0.046405733,-0.052680153,1.53E-13,0.06635786,0.005351783,-0.04762477,0.031857174,-0.151176,0.053196713,-0.019387124,0.01357055,1.48E-05,-0.003978543,0.02928067,0.017434696,0.078739785,-0.0565138,-0.05988213,-0.057341084,0.004086551,-0.040980197,-0.06345362,-0.165986,2.32E-06,0.09291104,-0.011320939,0.078555375,-0.003931766,0.11747675,-0.030487161,0.06125625,0.03924738,0.04506599,0.05032289,-0.013179773,-0.123900294,0.14285435,-0.07911323,0.004508906,0.017600337,-0.14289446,0.04804733,0.06067408,0.14397256,-0.003365731,0.07234619,-0.012436064,0.09477177,0.13290101,-0.07650457,-2.65E-06,0
0.102298975,-0.1036583,2.75E-19,0.03084782,-0.13028358,-0.069383666,0.001231804,0.08011009,-0.03790374,-0.01619104,-0.07403333,-0.14771053,0.0350619,0.06941728,-0.078967266,-0.04275461,-0.027197672,-0.037472446,0.10346948,0.034053605,-0.061999913,0.1896128,0.034430955,1.01E-15,-0.07009984,0.14592433,-0.110117055,-0.006105485,0.01724919,0.017838622,-0.19944501,0.11806216,0.18001668,-0.097690955,-0.04505767,0.017211018,0.06946589,0.07871726,-0.15102682,-0.07646196,-3.16E-16,-0.00619959,-0.08555562,0.004746863,0.07539682,0.08277818,0.11044814,0.0568595,-0.060646202,0.034930196,0.009050055,0.10887353,0.1370588,0.023434324,0.060149975,-0.02409157,0.054028817,0.020374017,-0.048347797,-0.009402718,-0.027486317,-0.03352897,-0.021148026,-0.053875454,-0.23975226,0.030606944,-0.08171773,0.03097721,0.013528221,-0.079021916,0.022101806,-1.53E-12,-0.210088,-0.13885155,-0.058212772,-0.022491375,0.20376919,0.04975369,-0.099342756,-0.076607876,9.99E-06,0.012944402,0.1997438,-0.042229854,0.003195376,0.15765476,-0.05514701,-0.040084355,-0.007365445,-0.063037775,-0.09437408,-0.10974073,-2.35E-07,-0.05448837,0.17760481,-0.07559403,-0.014788149,0.08992363,-0.08318258,0.07155467,0.044742104,0.14080957,-0.009783283,0.026647292,0.054426152,0.014309654,-0.039156854,0.023572925,0.006723309,0.13563007,-0.18252376,-0.16240375,-0.03977001,-0.003901134,-0.068343505,0.08807957,-0.029009726,0.17524275,0.08968644,-2.36E-06,0
-0.001839636,0.015071213,1.44E-19,-0.032463014,-0.015402594,-0.038415942,-0.102491975,-0.005230604,-0.025000747,-0.15988795,0.03887415,-0.015169336,-0.1436335,0.016838865,0.029205358,-0.021561643,0.002589317,-0.053210758,0.037905626,0.09189971,-0.024104016,-0.08688108,0.043009467,-1.64E-15,-0.16065045,-0.022577357,-0.032327034,-0.01510915,-0.000855435,0.055289228,0.08811799,0.13382308,0.13765839,-0.032551628,0.09541655,0.055362362,-0.06521375,-0.10965182,0.025145205,0.1373058,-4.77E-16,-0.001465734,0.031139405,-0.007296553,0.16552404,-0.11252718,0.007746166,-0.1415506,0.000258141,-0.08407619,-0.022144435,-0.25152543,-0.0762571,-0.001863129,-0.09874587,0.07555294,-0.07327541,-0.07756162,0.005095066,-0.14641231,-0.25368395,0.0289746,-0.012850259,0.050118547,-0.06479255,-0.18761186,0.07326426,-0.034057897,-0.05260249,-0.029255198,-0.015554177,-3.60E-13,-0.036188204,-0.05564991,0.042435307,-0.057012606,-0.023281,0.122409604,0.13300203,0.013909181,1.19E-05,-0.017450424,-0.06957917,0.1376985,0.15136652,-0.088426895,-0.1446441,0.021283837,-0.007471716,0.105163366,-0.036371507,-0.10958794,-7.78E-07,0.047050197,0.13209163,0.104908206,0.05264674,0.14749685,-0.080041215,0.022035198,-0.022351068,0.21664731,0.038453978,0.030935355,-0.002452392,0.11557158,-0.10846777,0.13302816,0.13624898,-0.031626157,0.032688033,0.05277529,-0.01180591,-0.027416544,0.011857312,0.00719556,-0.04217934,0.09498689,-0.00222182,-3.96E-06,0
-0.009746522,0.061624605,2.63E-19,-0.017717084,-0.03364773,0.035071958,-0.061146975,0.057628416,-0.09354506,-0.018944569,-0.031424023,-0.026166754,-0.07752224,0.12381911,0.073449545,-0.005061945,0.06664482,-0.001478423,0.036690507,0.030646749,-0.018570347,0.03316361,-0.007787423,1.08E-15,-0.00784485,0.02115691,0.004164259,0.007716887,0.009628211,0.08760071,-0.04234255,0.000116512,0.08620043,-0.038257767,-0.003781844,-0.01896156,0.012461523,-0.025903385,0.007431347,0.059687864,-6.43E-16,-0.09753881,0.017256225,-7.07E-05,0.12280554,0.024443775,-0.04849084,0.002638931,-0.07596456,0.046876088,0.015968507,-0.010455343,0.028000612,0.015598963,-0.019489225,0.11767601,-0.058475886,-0.12025461,0.008081187,-0.07193281,0.069756396,0.022624362,0.017705062,-0.001440243,-0.090846896,0.058431588,0.014316729,-0.054000236,-0.051553387,-0.09248417,0.058204614,-3.28E-12,-0.07768985,-0.017398875,-0.07116416,0.001245875,0.016099434,-0.000752361,0.080500506,-0.14384197,1.56E-05,0.004723775,-0.09178807,0.06321733,0.021394202,0.06283113,-0.11800686,-0.051502395,-0.011754576,0.09117533,-0.03849439,0.019925447,-5.06E-06,0.014899891,-0.08716086,0.097295664,0.012509527,0.04768342,-0.00410042,0.06047364,-1.20E-05,0.05984845,0.07270586,0.031035783,-0.05539991,0.08590269,0.029016344,0.001303922,-0.09757445,-0.04114045,0.05237278,0.03503901,0.072622776,0.003252915,0.044569116,0.057439305,-0.043918505,0.10567956,-0.12510942,-3.54E-07,0
0.15567814,-0.079385124,4.26E-19,0.09022908,-0.023836318,-0.043578435,0.08915209,0.068249084,-0.065385245,0.029674403,-0.08100108,-0.052715417,-0.22521305,0.01628307,0.101293616,-0.031163167,0.002826639,-0.056927577,0.034266055,0.18825144,-0.12072129,-0.19801839,0.051835034,2.27E-15,-0.066589236,0.112157986,-0.19374816,-0.022982566,0.000194045,0.00927577,-0.067769624,0.09399138,0.07677638,-0.16058937,-0.05476702,-0.02119862,0.122192666,0.100793295,0.049120642,0.022811942,-1.99E-16,-0.09017053,0.00135163,0.003777922,0.13240989,0.090089805,0.08020422,-0.13989867,0.001859426,0.057811476,0.021929026,0.13486777,0.091194026,0.001956737,0.07745616,-0.064321585,0.058192488,-0.08973197,0.01890151,-0.015875904,0.027341029,-0.039772492,-0.04658666,0.002534373,-0.12380244,-0.01122613,0.08819681,0.05914043,0.016302528,-0.042870305,-0.003415141,4.69E-12,-0.15850861,-0.05890991,-0.11324351,0.028859835,0.13707641,-0.040512383,-0.17267278,-0.021788945,9.74E-06,-0.001595417,-0.06734901,0.003672463,0.07073767,0.025183447,0.017291894,0.019765858,-0.013783895,-0.17053166,-0.053210307,-0.10589787,1.10E-06,-0.00438016,0.21711607,-0.06184554,-0.028928757,0.051037557,-0.07396788,0.049968697,0.05003553,0.007919324,-0.050276097,0.028600464,0.012008995,0.02848136,-0.009647855,-0.11225392,0.03242796,-0.004781403,-0.13951664,-0.18107687,0.05834039,-0.011496167,0.08025909,-0.13966665,-0.026144147,0.10480046,-0.069736816,-1.43E-06,0
0.000498621,-0.33311972,1.06E-19,0.105833724,-0.001786905,-0.08354187,-0.060104143,-0.12121437,-0.026584404,-0.01338832,-0.00655397,-0.042797763,-0.052015226,0.014088367,-0.015346698,-0.22679184,0.09862404,-0.031588867,0.002569626,0.018303344,-0.013279905,-0.14917126,0.03520935,1.72E-15,-0.03448689,0.1003621,-0.09700616,-2.62E-05,-0.011656934,-0.1485227,0.08665803,0.021744763,-0.071379974,0.07318585,-0.008823816,0.06724662,-0.025633935,-0.035743203,0.029234469,0.040995274,-2.22E-16,0.15952475,0.015479209,0.001498947,-0.21088792,-0.026485376,-0.00732075,0.053858206,0.23778944,-0.104463294,-0.003135019,-0.003039104,0.08594263,-0.035309218,0.025345108,0.0457316,0.02367412,0.027872419,0.051840536,0.10701643,0.00803321,0.032999024,0.00399392,-0.000510947,-0.002870527,-0.061993442,-0.020582287,-0.14408824,0.04026262,-0.005554412,-0.09785808,9.81E-12,-0.025142038,0.01099761,0.004729873,0.025687646,-0.2977724,0.05292996,-0.025886249,0.18880743,6.58E-06,-0.020097263,0.04794611,-0.20267972,0.19169384,0.032707375,-0.064315915,0.023999058,-0.016936349,-0.08826578,-0.132163,-0.10674693,-9.38E-07,0.018217308,-0.021730065,0.031199228,-0.015811851,0.22835289,-0.001808927,0.035191074,0.004562387,0.017751316,0.043335993,-0.03927907,0.02403089,0.07600889,-0.098011486,0.02118666,0.010690651,-0.011435981,0.14548182,0.12218404,0.034554727,-0.022256697,-0.03474415,0.08818729,0.012414233,0.16064058,0.061321564,-2.06E-06,0
-0.056603353,-0.04227727,1.20E-19,-0.003310898,0.011203861,-0.003167326,0.005685479,0.10010893,0.03938333,0.15764308,-0.06505321,-0.0756044,-0.27333313,0.07055043,-0.11747353,0.06059115,0.069670536,-0.025707267,0.065587044,-0.009627909,0.0145323,-0.17464496,-0.03605969,-2.23E-15,-0.054142807,0.096188135,-0.1359985,-0.003886214,-0.01812057,0.025437692,-0.02536403,-0.005044457,0.10418261,-0.01621876,0.08737394,0.11657872,0.04565377,-0.08302421,0.0887448,-0.05014897,-4.77E-16,0.029720366,0.02882464,-0.001049507,0.045555793,-0.0676005,0.022035886,-0.074191555,-0.18769646,-0.076933265,-0.02697167,0.029455936,0.10227582,0.002544691,0.05673053,-0.024171118,-0.1034548,-0.06836169,-0.06674014,0.08695005,0.19763967,-0.056489572,-0.060941637,0.01866548,-0.024238108,-0.044519126,-0.10458015,-0.017758047,0.15644623,0.19759054,0.12660101,-2.57E-13,-0.05133264,-0.12562709,-0.05652076,-0.05716042,-0.067829296,0.07131933,0.04791763,-0.06477172,4.92E-06,-0.031103222,-0.05094514,-0.12440986,-0.030620797,0.051140737,0.08576511,-0.012794974,-0.004800557,0.17690204,-0.11546571,-0.015735706,-5.41E-06,0.066193916,0.11691265,-0.1153352,0.06359895,0.044930197,-0.027819015,0.038771253,0.020218031,0.100470096,-0.07146054,-0.007080291,-0.28452808,-0.006880896,-0.12079085,0.06546882,-0.11261701,-0.08833815,-0.1641236,0.047553387,0.17121471,0.01035424,-0.030110389,-0.1083219,-0.1385362,0.036727764,-0.030350631,8.04E-06,0
-0.14345486,-0.06195227,1.73E-19,0.03389348,0.1757035,-0.12056721,-0.18677737,0.03486795,0.02251382,-0.024780937,-0.02977645,0.000809688,-0.060292,0.010084474,-0.053715922,-0.04225351,0.029711468,-0.017202985,0.057109278,0.12663767,0.032350454,-0.32023194,-0.01610682,2.26E-15,-0.15544182,-0.024186186,-0.114369996,0.009189527,-0.018784113,-0.02271967,0.023648564,-0.0839976,-0.16002506,0.000103342,0.056573223,0.026798768,-0.067027345,-0.048134625,-0.043804135,-0.05004606,-1.95E-16,-0.084380165,-0.024072636,-0.006079176,0.013031933,-0.013168796,-0.024928935,0.11042508,0.029886758,0.00671968,-0.009142916,0.09590888,0.010417064,-0.022870421,-0.13661242,0.077863716,-0.10191655,0.00558628,-0.013924518,0.02790651,0.009681855,-0.017109761,0.03507101,0.07069171,-0.07098975,-0.089482,-0.01502664,-0.059352152,0.1322419,-0.070977375,0.10058096,5.35E-12,-0.080672845,0.06804611,-0.09114362,-0.113274686,-0.024170257,-0.055759948,0.012809624,0.042641986,6.67E-06,-0.006781505,0.09053703,-0.23086354,0.2159496,0.046805162,-0.077979684,0.044505063,0.003722809,0.004612386,-0.053106584,0.046770632,2.29E-06,0.07575401,-0.033893712,-0.01339653,0.039755724,0.06282545,0.07648846,0.048607904,0.000158243,-0.07152312,0.054089826,0.012780732,-0.16490872,0.105762444,-0.06965397,0.10774064,-0.07639043,0.023349889,0.032952998,0.023095781,0.10875587,-0.05820489,0.062109716,0.13835798,0.088381246,0.04302625,0.093121976,-6.14E-06,0
-0.0259884,-0.08975092,9.74E-20,0.102478944,0.07087268,0.05207064,0.022795554,0.011584846,0.029947758,0.13846506,-0.01964521,-0.002379946,-0.23311321,-0.06610979,0.09908319,-0.061441574,0.04391312,-0.102798656,-0.13826786,-0.088223845,-0.03888162,-0.09814008,0.033888068,-2.91E-15,-0.04626268,0.121640526,-0.08476292,-0.01770703,-0.008849291,-0.11027493,-0.046414353,0.004321234,0.036882725,0.10849015,0.024065247,-0.06159382,0.040472254,0.037247796,-0.00013817,0.084416114,-2.07E-16,0.14182034,0.029793238,-0.010684552,-0.052886207,-0.2033388,0.02762238,-0.002776648,-0.14445367,-0.17631106,-0.006705063,0.08806513,0.11866056,0.003371508,0.017413756,0.11139815,-0.114442445,-0.12833188,-0.02045983,-0.006373408,0.14041886,-0.014114736,-0.05761061,-0.008879161,-0.095610015,-0.09529122,-0.17450738,-0.017081046,0.04590641,0.023079176,0.100492515,-3.78E-13,-0.10238113,-0.11833494,-0.000760692,0.015046282,-0.24394105,0.10923551,0.076575086,0.051841356,4.25E-06,-0.03161703,-0.15918109,-0.20198256,0.019842882,0.07030676,0.14223404,0.037459437,-0.020341368,0.022635954,-0.21156867,0.092461124,-6.71E-06,0.03933777,0.093805484,-0.06617274,0.06912077,-0.15727001,0.05494051,0.05178795,0.000303003,0.085602686,-0.07044021,-0.004553239,-0.3010566,-0.04747045,0.10195498,0.048012894,-0.03506314,-0.052215975,-0.017487956,0.04720711,0.04639447,0.017185235,-0.022195319,-0.002587101,-0.17969269,0.15204808,0.020187281,5.09E-06,0
-0.043485235,-0.024883937,2.88E-19,0.027505131,0.091339715,0.024309538,-0.03499157,-0.035433896,-0.05040809,0.010145179,0.0347141,-0.015465718,0.05635651,0.010851185,-0.1336487,-0.07706322,0.022053285,-0.03922172,0.045171198,0.0182296,0.03637576,-0.15245895,-0.13783985,-5.07E-16,-0.11332614,0.0007839,-0.07136297,0.010094894,-0.015560148,-0.039659817,-0.050441094,0.060145486,0.0334393,0.018383395,0.1299322,0.05062659,-0.006682467,-0.049959827,-0.031071441,0.016705183,-4.39E-16,-0.001807209,-0.03260348,-0.003887026,-0.07758856,-0.06370959,0.055964883,0.011527567,0.08200601,-0.07273015,-0.030208748,-0.109563805,-0.059300143,-0.012231316,-0.12578405,0.08479874,-0.081013486,-0.0057234,-0.01227864,0.088773996,-0.13542846,-0.04237751,0.005044717,0.021212397,-0.00734207,-0.18920304,-0.02964071,-0.030449731,0.120985255,-0.047356214,-0.04709483,-7.41E-13,0.09232351,0.00837517,-0.087471776,0.035725627,-0.021956922,0.05969684,-0.040222164,0.01819266,1.05E-05,-0.003274984,0.11696148,0.09393285,0.024532875,-0.11882218,-0.059862733,-0.017922653,0.01771804,0.019847875,-0.04713292,-0.1820753,2.62E-06,0.055968378,-0.013070627,0.017037537,0.013362899,-0.006416023,-0.05134676,0.06785442,0.014640091,0.107534334,0.076489136,-0.03351942,-0.085017726,0.17951761,-0.023377022,0.026896741,0.006154969,-0.17492755,-0.006111048,0.07398082,0.036526456,0.004149152,0.076407045,-0.022803891,0.016269654,0.13149835,-0.18335518,-1.48E-06,0
0.00831605,0.09842456,1.08E-19,-0.071616806,0.124825,0.014886761,-0.023494013,0.013896285,0.1051099,0.026788196,-0.07943395,-0.08357099,-0.18561414,0.06445138,0.07048264,-0.012493643,0.018353354,-0.014286677,0.09930359,0.07240029,0.056352455,-0.1913798,0.004907803,-1.67E-15,-0.0670818,-0.09895488,0.0936762,-0.025213905,-0.014760477,0.09246798,0.124248,0.05686566,0.07640346,-0.0424152,0.15772587,-0.042370543,-0.05878016,-0.08818362,0.022212517,0.27118513,-3.93E-16,0.083548,-0.032869007,0.003855132,0.06593197,-0.02905464,-0.047195114,-0.24063686,0.1898414,-0.22208318,-0.07826773,-0.076999746,-0.1571298,-0.003543432,0.00353047,0.066151135,-0.18770514,-0.016084485,-0.017614132,-0.31293505,-0.16346076,0.06649286,0.01697834,-0.028978987,-0.12184028,0.07349551,0.000232046,0.04308823,0.035667904,-0.1147978,0.056606784,2.22E-12,-0.04775419,0.055403136,0.013164117,-0.03733662,0.12430142,0.04242955,0.06398356,-0.0975496,9.77E-06,-0.029098557,-0.03989971,-0.017564276,0.03983482,-0.18944223,-0.042748164,0.010302553,0.003912885,0.056082092,-0.06869911,-0.06617432,-4.13E-07,0.046052884,0.016099446,0.17972794,0.002199167,-0.123299554,-0.08411059,0.02387731,0.020272858,0.16376434,0.059411738,-0.011135851,-0.11873007,0.16519886,-0.16961332,-0.01385222,-0.023183275,0.040575292,-0.01588834,0.014846155,0.049341578,-0.010467121,0.01970302,-0.09196223,-0.051816035,-0.000421969,-0.0368037,1.75E-06,0
